director_name,duration,actor_3_facebook_likes,actor_1_facebook_likes,movie_title,num_voted_users,cast_total_facebook_likes,plot_keywords,num_user_for_reviews,actor_2_facebook_likes,imdb_score
Atom Egoyan,103,900,991,Exotica ,14112,2990,bird|cult film|egg|nightclub|toronto,83,971,7.2
Vincent Gallo,110,642,1000,Buffalo '66 ,36657,4762,shower|stripper|tap dancing|underwear|undressing,318,787,7.5
James Wan,103,588,852,Insidious ,202800,3030,baby|boy|coma|demon|house,752,618,6.8
Alex Cox,92,166,752,Repo Man ,25332,1652,punk|punk rocker|repossession|televangelist|ufo,148,324,6.9
Fabián Bielinsky,114,7,827,Nine Queens ,38215,856,con artist|hotel|partner|scam|stamp,125,22,7.9
Dror Moreh,101,0,0,The Gatekeepers ,4547,0,interview|jerusalem|jewish|terrorism|terrorist bombing,33,0,7.6
Rebecca Miller,112,42,552,The Ballad of Jack and Rose ,9408,859,commune|defecation|environmentalism|fellatio|island,68,265,6.7
Maggie Carey,104,690,801,The To Do List ,29517,2667,feces in a swimming pool|female vomiting|high school|lifeguard|male objectification,79,727,5.8
Roger Avary,99,164,902,Killing Zoe ,17322,1582,bank|bastille day|call girl|childhood friend|drugs,93,424,6.5
Henry Bean,98,76,33000,The Believer ,30314,33441,jew|jewish nazi|nazism|racism|skinhead,159,243,7.2
David Gordon Green,107,442,947,Snow Angels ,10896,2747,flashback|football game|school|small town|snow,57,530,6.9
Simeon Rice,93,56,393,Unsullied ,95,792,,3,191,5.5
Brad Anderson,100,83,210,Session 9 ,43839,469,abandoned asylum|abandoned hospital|asbestos|lobotomy|multiple personality,481,148,6.5
Jeff Garlin,80,423,813,I Want Someone to Eat Cheese With ,2963,2179,cheese|city|ice cream|school|second city,28,522,6.2
Qasim Basir,94,616,1000,Mooz-Lum ,919,3288,one word title,14,826,6.7
Adam Green,93,488,936,Hatchet ,23349,3668,bayou|boat|louisiana|swamp|tour,235,935,5.7
Charles Chaplin,87,8,309,Modern Times ,143086,352,actor director writer|invention|machine|music score composed by director|tramp,211,8,8.6
Pete Jones,91,597,954,Stolen Summer ,2419,3901,catholic|catholicism|rabbi|school|summer,55,767,6.5
Bruce Campbell,84,158,634,My Name Is Bruce ,21379,1238,b movie|birthday|chinese|demon|small town,88,328,6.3
Mark Brown,90,424,890,The Salon ,444,3138,,5,597,4.3
Adam Carolla,98,360,563,Road Hard ,1351,2628,girl in panties|panties|red panties|stand up comedy,11,485,6.1
Ira Sachs,108,121,826,Forty Shades of Blue ,1134,1240,love|music producer|previous marriage|rock 'n' roll|russian,26,189,6.0
John Sayles,124,7,38,Amigo ,463,60,american|filipino|friendship|guerrilla army|village,8,8,5.8
Bruce McDonald,95,57,413,Pontypool ,22212,721,blood splatter|talk radio|virus|vomiting blood|zombie apocalypse,142,98,6.7
James Mottern,90,711,87000,Trucker ,2792,89263,cancer|cigarette smoking|hospital|one night stand|trucker,22,781,6.7
Jaime Zevallos,93,134,310,Me You and Five Bucks ,7,771,,,228,7.6
Rob Zombie,101,721,1000,The Lords of Salem ,20376,5158,blood|flashback|radio dj|radio station|vinyl,166,725,5.1
Gerard Johnstone,107,28,61,Housebound ,23323,165,bloody violence|exploding head|haunted house|plot twist|slapstick,83,46,6.8
Robert Greenwald,20,0,0,Wal-Mart: The High Cost of Low Price ,4120,0,greed|pollution|slave labor|truth|wal mart,70,0,6.8
David Ray,87,108,199,Fetching Cody ,1232,596,death|high school|prostitute|suicide|time travel,10,134,6.8
Dave Rodriguez,98,636,979,Once Upon a Time in Queens ,291,4036,,7,975,6.3
Nae Caranfil,112,71,129,Closer to the Moon ,2841,588,,13,98,7.1
David Winning,82,146,341,Mutant World ,459,967,,10,265,2.8
Frank Lotito,102,259,3000,Growing Up Smith ,108,4320,adolescence|girl next door|growing vegetables|high standards|sent away,1,660,8.2
Timothy Woodward Jr.,97,492,835,Checkmate ,735,2882,,18,522,3.1
Christopher McQuarrie,130,1000,10000,Jack Reacher ,226583,16385,coma|mysterious villain|police chase|shooting range|sniper,448,3000,7.0
Tara Subkoff,101,56,501,#Horror ,1547,1044,bullying|cyberbullying|girl|internet|throat slitting,42,418,3.3
Russell Friedenberg,93,485,708,Wind Walkers ,133,2870,after dark horrorfest,2,571,3.6
William Cottrell,83,31,82,Snow White and the Seven Dwarfs ,133348,229,dwarf|love|princess|queen|snow white,204,47,7.7
Lucrecia Martel,106,3,341,The Holy Girl ,2720,358,16 year old|doctor|hotel|tinnitus|title directed by female,37,5,6.7
Edward Dmytryk,113,387,984,Shalako ,1978,2140,bare chested male bondage|european|female frontal nudity|topless woman|war paint,41,423,5.5
Zak Penn,94,37,87,Incident at Loch Ness ,3291,256,boat|director|loch ness|loch ness monster|monster,63,70,6.6
Alex Ranarivelo,101,256,1000,The Dog Lover ,162,2419,,8,301,4.8
Jon Knautz,99,295,756,Girl House ,4948,2072,college student|disfigured face|house|suicide|website,33,382,5.5
Mathieu Amalric,76,3,412,The Blue Room ,2082,421,male pubic hair|manipulative personality|murder of wife|neglected wife|pubic hair,16,4,6.3
David Worth,91,69,847,House at the End of the Drive ,330,1159,ghost story|manson family|paranormal|real life event|reference to sharon tate,6,147,6.9
Leslie H. Martinson,105,356,1000,Batman: The Movie ,22975,2658,black cat|catwoman|dc comics|penguin|riddler,155,370,6.5
Guy Ritchie,120,452,26000,"Lock, Stock and Two Smoking Barrels ",414976,28294,antique|cockney accent|hatchet|money|shotgun,523,1000,8.2
Robert M. Young,105,467,883,The Ballad of Gregorio Cortez ,39,3164,,2,655,7.1
,120,,416,The Streets of San Francisco             ,3405,416,city name in series title|homicide|older man younger man relationship|place in series title|police partner,13,0,7.3
Thomas Vinterberg,105,141,280,The Celebration ,65951,821,dogme 95|family secret|haunted by the past|secret|speech,258,278,8.1
Steve Buscemi,95,636,12000,Trees Lounge ,11369,14420,alcoholic drink|bar|drink|drinking|drunk,65,680,7.2
Ham Tran,135,5,51,Journey from the Fall ,775,83,1970s|1980s|nonlinear timeline|rescue|vietnam war,19,24,7.4
Rich Cowan,105,548,2000,The Basket ,449,3475,basketball|german immigrant|opera|two word title|war orphan,38,783,6.5
Boris Rodriguez,83,98,413,Eddie: The Sleepwalking Cannibal ,1231,843,art teacher|cannibal|inspiration|painter|sleepwalking,10,197,5.7
Harold Becker,111,652,13000,Mercury Rising ,54316,16537,autistic child|boy|child in danger|fbi|nsa,127,969,6.1
,60,109,210,Space: Above and Beyond             ,6381,611,alien|born in vitro|in vitro fertilization|marine|outer space,79,121,7.7
Sadyk Sher-Niyaz,135,0,0,Queen of the Mountains ,3144,0,19th century|central asia|mother son relationship|ruler|russian empire,24,0,8.7
Paul Donovan,88,13,232,Def-Con 4 ,1339,289,canuxploitation|independent film|post apocalypse|remake|survival,46,23,4.3
Jonathan Kesselman,87,624,2000,The Hebrew Hammer ,4182,6227,blaxploitation|hanukkah|jewish|kwanzaa|santa claus,53,1000,6.2
Arjun Sablok,97,40,374,Neal 'N' Nikki ,1167,602,interrupted sex|kiss|love|mistaken sex scene|sex in car,24,145,3.3
Craig Moss,82,134,700,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,5579,1499,masturbation|porn actor in mainstream movie|sex|spoof|virginity,42,460,2.7
Tyler Oliver,103,511,35000,Forget Me Not ,4866,38121,,38,516,5.2
Alfred Hitchcock,130,333,1000,Rebecca ,87424,2888,death|estate|housekeeper|love|monte carlo,276,991,8.2
Steve Miner,87,59,309,Friday the 13th Part 2 ,39690,707,ice pick|jason voorhees|lake|pitchfork|shack,394,121,6.1
Billy Wilder,101,66,287,The Lost Weekend ,24959,581,addiction|alcoholic|alcoholism|paranoia|suicidal thoughts,136,160,8.0
Douglas Cheek,96,132,796,C.H.U.D. ,7528,1866,bum|city|mutant|new york city|street,88,697,5.5
Youssef Delara,80,183,2000,Filly Brown ,910,2459,,11,245,5.7
Deryck Broom,87,397,578,The Lion of Judah ,458,1730,animal|donkey|lamb|pig|rooster,3,418,3.7
Henry Hathaway,92,48,469,Niagara ,11047,683,hitchcockian|husband murders wife|murder|niagara falls|overhead shot,116,79,7.1
John Ford,118,137,595,How Green Was My Valley ,15840,1129,coal mine|girl|school|village|wales,124,176,7.8
,27,201,934,The Girlfriend Experience             ,3282,1961,escort|female nudity|friendship|money|sex scene,17,691,7.3
Spike Lee,123,161,3000,Da Sweet Blood of Jesus ,794,4040,horror movie remake|remake|undead|undead sex|undead sexuality,9,372,4.1
Steven Soderbergh,100,65,828,"Sex, Lies, and Videotape ",37785,1431,affair|interview|marriage|sex|videotape,95,531,7.2
James Wan,103,651,2000,Saw ,299127,5161,chained|flashback|killer|serial killer|surprise ending,1509,878,7.7
Jay Chandrasekhar,100,422,816,Super Troopers ,76151,2893,drugs|highway|police|state trooper|vermont,333,577,7.1
Giovanni Zelko,99,434,18000,The Algerian ,101,20218,algeria|algerian|los angeles california|muslim,1,748,7.6
Claudia Sainte-Luce,89,3,31,The Amazing Catfish ,1229,58,actress shares first name with character|appendicitis|hospital|loss of mother|supermarket,2,24,7.0
Scott Derrickson,104,71,18000,The Day the Earth Stood Still ,139426,22194,alien|earth|giant robot|military|scientist,698,4000,5.5
Mira Nair,114,73,307,Monsoon Wedding ,19397,809,arranged marriage|bride|celebration|marriage|wedding,214,209,7.4
Kenneth Lonergan,111,612,2000,You Can Count on Me ,22145,4288,bank|car accident|cheating husband|new york|single mother,231,710,7.7
Alfred Hitchcock,99,232,282,The Trouble with Harry ,24891,1041,artist|death|hunting|sheriff|vermont,150,255,7.2
Paul McGuigan,110,1000,13000,Lucky Number Slevin ,262160,26451,coroner|death|gay son|love|mistaken identity,507,11000,7.8
Jamie Babbit,85,849,1000,But I'm a Cheerleader ,19986,4289,cheerleader|gay|homosexual|lesbian|lesbian relationship,186,1000,6.6
David Boyd,113,449,890,Home Run ,2417,2681,addiction|alcoholic|baseball|car accident|reference to god,32,848,6.0
Quentin Tarantino,99,455,16000,Reservoir Dogs ,664719,28994,gang|heist|heist gone wrong|nonlinear timeline|robbery,931,12000,8.4
Walter Lang,83,51,94,The Blue Bird ,1047,293,1800s|bird|blue bird of happiness|foreign language adaptation|past,25,62,6.5
Sergio Leone,142,24,16000,"The Good, the Bad and the Ugly ",503509,16089,civil war|hitman|outlaw|shootout|spaghetti western,780,34,8.9
Anna Muylaert,112,4,61,The Second Mother ,7025,76,brazil|exam|housekeeper|northeast region of brazil|portuguese language,26,9,7.9
Steve Taylor,108,274,1000,Blue Like Jazz ,2582,1805,church|college|color in title|philosophy|texas,89,330,6.0
Kurt Voss,88,3,268,Down and Out with the Dolls ,91,318,female bassist|female drummer|female guitarist|female singer|portland oregon,4,44,6.1
Léa Pool,97,,,"Pink Ribbons, Inc. ",591,0,breast cancer|comma in title|period in title|punctuation in title|three word title,10,,7.4
James David Pasternak,85,924,49000,Certifiably Jonathan ,132,54484,las vegas nevada|museum|reference to mr. rogers|reference to vincent van gogh|talking about suicide,2,931,6.2
Laurent Bouhnik,103,24,34,Q ,4068,114,female explicit nudity|hand job|oral sex|penetration|unsimulated sex,16,29,5.6
Tom Sanchez,110,0,3,The Knife of Don Juan ,27,5,,1,2,7.2
David Caffrey,88,95,690,Grand Theft Parsons ,2953,1438,guitar|hearse|manager|musician|singer,38,316,6.1
Adam Jay Epstein,76,227,387,Extreme Movie ,9560,1190,box office flop|female frontal nudity|pink bra and panties|red bra and panties|sex,35,295,3.8
Michael Curtiz,100,94,843,The Charge of the Light Brigade ,3418,1621,attack|fort|india|lancer|massacre,52,490,7.1
Justin Thomas Ostensen,99,5,721,Below Zero ,652,862,,11,134,4.5
Brenton Spencer,84,63,380,Crowsnest ,1321,630,forest|found footage|lost|murder|road trip,51,91,3.8
Rob Bowman,91,117,584,Airborne ,5061,1218,cincinnati ohio|high school|hockey|jock strap|zoologist,70,399,6.2
Ossie Davis,97,148,586,Cotton Comes to Harlem ,1172,1581,black cop|chase|cotton|four word title|new york city,27,434,6.6
Jay Alaimo,84,475,10000,The Wicked Within ,742,11257,after dark horrorfest,7,500,4.6
Dylan Bank,100,312,498,Bleeding Hearts ,71,1810,bare breasts|bra and panties|nudity|syringe,2,350,4.2
Rob McKittrick,94,804,16000,Waiting... ,76467,19957,cook|dishwasher|flashing|male frontal nudity|waiter,236,1000,6.8
Shane Meadows,90,68,680,Dead Man's Shoes ,39929,1311,anger|army veteran|independent film|revenge|sex scene,207,404,7.7
,,206,511,Wolf Creek             ,726,1617,based on true story|blood|serial killer|slasher|tv mini series,6,457,7.1
Jeff Burr,92,147,448,From a Whisper to a Scream ,1324,1329,bathtub|cult film|neck breaking|tennessee|wraparound story,37,426,5.9
Harry Gantz,105,,,Sex with Strangers ,285,0,bisexual|explicit sex|sex|stranger|swing,8,,4.7
Guy Maddin,73,3,14,Dracula: Pages from a Virgin's Diary ,1555,21,ballet|cult film|dance|dracula|gothic,32,4,7.0
Regardt van den Bergh,116,25,412,Faith Like Potatoes ,2050,521,food|food in title|potato,36,48,6.9
Panos Cosmatos,110,48,434,Beyond the Black Rainbow ,6555,645,exploitation|four word title|hallucinogen|lynchian|telepathy,82,95,6.1
Gareth Evans,102,60,1000,The Raid: Redemption ,148221,1445,apartment|drug lord|gangster|police|swat team,316,342,7.6
Matthew R. Anderson,89,252,1000,The Dead Undead ,737,2510,flashback|immortality|rural setting|vampire|zombie,15,745,3.0
Joe Marino,76,0,12,The Vatican Exorcisms ,332,12,,10,0,2.6
Michael Curtiz,82,269,2000,Casablanca ,387508,3442,american expatriate|casablanca morocco|gestapo|police|visa,1123,607,8.6
Joel Anderson,89,5,12,Lake Mungo ,9465,29,ghost|lake|parapsychologist|psychic|secret,85,5,6.1
Shimit Amin,150,20,964,Rocket Singh: Salesman of the Year ,11010,1052,boss|computer|honesty|sales|salesman,35,22,7.5
Douglas Trumbull,89,42,844,Silent Running ,20678,1080,forest|greenhouse|plant|robot|space,199,184,6.7
John G. Avildsen,145,794,13000,Rocky ,375240,16094,boxer|hometown hero|philadelphia pennsylvania|protective male|training,542,1000,8.1
Mona Fastvold,91,9,321,The Sleepwalker ,512,622,female nudity|male nudity|male rear nudity|nudity,2,287,4.9
John Carpenter,89,606,2000,The Fog ,46493,4878,california|fog|leper|lighthouse|ship,335,826,6.8
Tony Richardson,121,69,883,Tom Jones ,8508,1371,18th century|rags to riches|secret letter|squire|tutor,56,269,6.8
Levan Gabriadze,83,142,707,Unfriended ,44329,1565,blender|computer screen|secret|skype|webcam,309,305,5.7
Martin Scorsese,110,595,22000,Taxi Driver ,507063,23525,loner|neo noir|night shift|taxi driver|vigilante,881,745,8.3
Joe Dante,91,725,1000,The Howling ,22773,4438,1980s|forest|lycanthrope|shapeshifting|werewolf transformation,195,823,6.6
Terence Young,110,177,650,Dr. No ,116642,1421,british secret service|hand to hand combat|murder|official james bond series|terrorist plot,389,275,7.3
Bradley Parker,86,300,1000,Chernobyl Diaries ,52642,2665,abandoned building|chernobyl disaster|exploration|tour guide|van,271,466,5.0
Clive Barker,86,100,266,Hellraiser ,76407,673,blood|cenobites|creature|demon|male full frontal nudity,335,209,7.0
Harold Cronk,120,295,634,God's Not Dead 2 ,4501,1810,alternate universe|christian|christian film|christianity|manipulation,102,420,3.4
Jeff Wadlow,90,683,1000,Cry_Wolf ,23021,3155,e mail|game|school|serial killer|student,220,989,5.9
Takao Okawara,99,3,43,Godzilla 2000 ,5442,53,godzilla|kaiju|monster|orga|ufo,140,3,6.0
Derek Cianfrance,112,616,33000,Blue Valentine ,141425,35941,dog hit by a car|dysfunctional family|falling in love|female in shower|unhappily married woman,283,2000,7.4
Duncan Tucker,103,226,2000,Transamerica ,36321,3192,bail|male full frontal nudity|sex change|stepfather|transsexual,230,508,7.4
William Brent Bell,83,128,403,The Devil Inside ,30570,988,critically bashed|demonic possession|exorcism|exorcist|found footage,290,169,4.2
Russ Meyer,109,44,503,Beyond the Valley of the Dolls ,7584,731,band|drugs|friendship|hollywood|satire,137,46,6.2
Robert D. Webb,89,102,356,Love Me Tender ,2636,831,army|civil war|robbery|soldier|train,36,110,6.2
Davis Guggenheim,96,,861,An Inconvenient Truth ,67654,929,climate|earth|global warming|science|truth,504,68,7.5
Allan Dwan,109,88,183,Sands of Iwo Jima ,7346,510,battle|combat|heroic military|sergeant|tarawa,69,102,7.2
Martin Scorsese,122,184,543,Shine a Light ,9638,1218,band|concert footage|new york city|rolling stones|three word title,67,426,7.2
Eli Roth,100,389,640,The Green Inferno ,21468,2082,activist|amazon|color in title|rain|rain forest,164,550,5.4
Andrew Steggall,109,30,202,Departure ,162,283,france|gay|language|male masturbation|masturbation,5,47,7.0
Ben Lewin,95,365,422,The Sessions ,36381,1899,falling in love|iron lung|priest|sex surrogate|therapist,126,374,7.2
Robert Kenner,94,2,37,"Food, Inc. ",42389,42,farming|flesh eating|food|food industry|gluttony,183,3,7.9
Andrew Erwin,107,245,544,October Baby ,6110,1147,abortion|anti choice|christian preach|malpractice|unprofessional conduct,82,264,6.8
Brad Anderson,104,458,22000,Next Stop Wonderland ,4195,23461,love|marine biologist|nurse|personal ad|plumber,86,472,6.7
Jason Reitman,96,973,24000,Juno ,414345,28817,adoption|baby|friend|pregnancy|school,881,3000,7.5
Craig Johnson,93,180,3000,The Skeleton Twins ,31254,3986,adultery|brother sister relationship|estrangement|siblings|suicide attempt,79,439,6.8
Sean Durkin,102,287,321,Martha Marcy May Marlene ,40425,1263,connecticut|cult|memory|new york|telephone call,186,300,6.9
Gillian Robespierre,84,313,612,Obvious Child ,16594,1587,abortion|divorced parents|one night stand|pregnancy|pregnant,73,457,6.8
Courtney Hunt,97,229,496,Frozen River ,21746,994,border|mohawk|money|new york|river,93,238,7.2
Morgan Neville,91,13,130,20 Feet from Stardom ,9540,198,backup singer|band|bechdel test passed|concert footage|singer,80,19,7.4
James Toback,84,13,21000,Two Girls and a Guy ,5933,21124,actor|anilingus|double cross|funeral home|two timing,102,104,5.6
